10206 http://kumaque.com/category/%E7%86%8A%E6%9C%AC%E5%9C%B0%E9%9C%87/
10207 http://www.aratana.jp/pray_for_kumamoto/
10211 http://www.google.co.jp/intl/ja/crisisresponse/japanquake2011_shelter.html
10212 http://gpsp.jp/takidasi/
10213 http://maps.google.co.jp/maps/ms?hl=ja&ie=UTF8&brcurrent=3%2C0x5f8a281688bb7435%3A0x5a71ac24ed513392%2C0%2C0x5f8a2815e538e245%3A0xb1632cc050d2f733&msa=0&msid=216614052816461214939.00049e49594f07450fe63&z=8
10214 https://www.google.com/maps/d/u/1/embed?mid=zZtoeNbvRJ4Y.kpfRS0iSYv6A&authuser=1
10215 https://www.google.com/maps/d/viewer?mid=1DZaIy3bpyw-AdBMP3iY1z0yIaIg
10216 http://crisis.yahoo.co.jp/shelter/list/43/
10217 https://www.google.com/maps/d/u/0/edit?mid=1HTqYHhBzCJmp2zK-9w6vCNF8QiM
10218 https://www.google.com/maps/d/u/0/viewer?mid=1mRvYmF41UltzCVO19wW4-3YY-a0
10222 http://japan.person-finder.appspot.com/?lang=ja
10223 https://www.google.org/personfinder/japan
10224 http://twitter.com/prsnfindr/gpfbot-list/members
10225 http://goo.gl/sagas
10226 http://googlejapan.blogspot.com/2011/03/blog-post_14.html
10227 http://m.gree.jp/?mode=volunteer&act=shelter&gree_mobile=669518d1fad1df5d878e2a353689d545
10228 http://trans-aid.jp/ANPI_NLP/
10229 http://eq-list.prip-tokyo.jp/
10230 http://tsumugi.on.arena.ne.jp/
10231 http://mb.softbank.jp/mb/service/dengon/
10232 http://anpi.jp/top
10233 https://www-03.ibm.com/press/jp/ja/pressrelease/49605.wss
10234 http://disaana.jp/rtime/search4pc.jsp
10238 http://www.premium-club.jp/earthquake/sanriku/
10239 http://shinsai.mapping.jp/
10240 http://www.google.com/intl/ja/crisisresponse/japanquake2011_traffic.html
10241 http://tohoku-traffic.appspot.com/
10242 http://g-book.com/pc/spot/Tohoku-Jishin.asp
10243 http://traffic-hazard.ddo.jp/bumprecorder/
10244 http://www.toyota.co.jp/jpn/auto/passable_route/map/
10245 http://map.yahoo.co.jp/maps?layer=in&v=3&lat=32.789828&lon=130.741667&z=10
10246 http://disaster-system.its-jp.org/map4/map/#map=14/32.819999/130.78&layer=gsi
10247 http://iknowshachu.github.io/Kyushu/home/index.html
10251 http://www.nttdocomo.co.jp/disaster/index.html#p03
10252 http://www.kddi.com/news/topics/important_20110319.html
10253 http://mb.softbank.jp/scripts/japanese/information/topInfo/detail.jsp?oid=537231423
10254 http://www.ntt.com/release/monthNEWS/detail/20110318_2.html
10255 http://www.au.kddi.com/tohoku/
10256 http://www.nttdocomo.co.jp/disaster/
10257 http://www.willcom-inc.com/ja/info/failure/00000052.html
10258 http://emobile.jp/support/info/techinfo.html
10259 http://www.uqwimax.jp/service/information/service-info.html
10260 http://www.wlan-business.org/customer/introduction/feature/00000japan
10261 https://www.iijmio.jp/info/iij/20160418-1.html
10262 https://www.nttdocomo.co.jp/info/notice/page/160418_00.html
10263 http://www.softbank.jp/corp/group/sbm/news/info/2016/20160415_01/
10264 http://www.softbank.jp/disaster/201604_earthquake/temporarybasestation/
10268 http://www.saigai-touseki.net/
10269 https://www.saigai-touseki.net/
10270 http://office-saya.com/w/earthquake/
10271 http://assertivecommunitytreatment.jp/ph/
10272 http://aedm.jp/
10273 http://itunes.apple.com/jp/app/id418302395#
10274 http://www.medicybe.com/em/
10275 http://akkie.mods.jp/311care/
10276 http://www.ntt-east.co.jp/release/1104/110414a.html
10277 http://itunes.apple.com/jp/app/id421697422?mt=8
10278 http://www.j-medpower-dr.com/index.php
10279 https://groups.google.com/forum/#!forum/jisin-iryo
10280 https://www.pocketdoctor.jp/
10281 https://55-g.com/hospital/
10282 https://www.google.com/maps/d/viewer?mid=1v5ozIuLSnMUU7dIb2odlumTxwc8
10283 https://www.google.com/maps/d/u/0/viewer?mid=1heqwmClqYpdClf97vBlvRsSf63U
10284 https://www.google.com/maps/d/viewer?mid=1heqwmClqYpdClf97vBlvRsSf63U
10288 http://twtr.jp/earthquake
10289 http://machi.userlocal.jp/
10290 http://sites.google.com/site/quake20110311jp/twitter/chiki
10291 http://www.twitter2csv.com/
10292 http://alive.cyberz.jp
10293 http://quakememe.jp/
10294 http://tweetradio.cluscore.com/
10295 http://sembo.jp/zengo
10296 http://ally.to/
10300 http://dl.dropbox.com/u/14426061/tokyotw.html
10301 http://d.hatena.ne.jp/gennei/20110314/1300135458
10303 http://www.tetsudo.com/special/20110311/
10304 http://www.norimono-info.com/area_frame_set.php?disp=area&pref=kuma
10308 http://weathernews.jp/gensai_chiba/#
10309 http://maps.google.co.jp/maps/ms?hl=ja&gl=jp&ie=UTF8&oe=UTF8&msa=0&msid=215507572864740295322.00049e31ae027259c4dda
10313 http://www.japanquakemap.com/
10314 http://tasukeaijapan.jp/
10315 http://eqm.twols.me/
10316 http://www.google.co.jp/intl/ja/crisisresponse/japanquake2011/business/
10317 http://www.mod.go.jp/msdf/formal/cheer/index.html
10318 http://onejob.jp/
10319 http://goo.gl/hOPiB
10320 http://twitter.com/hack4jp
10321 https://github.com/HeRoMo/address2geocode
10322 http://excelgeo.itdart.org/
10323 https://www.wemake.jp/projects/6
10324 https://www.google.com/maps/d/viewer?mid=1DtN2ZyisrG2jS83sczmboBKKAdM
